1 Month +/-,1 Year +/-,3 Year +/-,5 Year +/-,6 Month +/-,Area,Benchmark,Price Index,Property Type,Report Month,Report Year
0.1,0.5,7.2,2.9,1.8,Maple Ridge,"$424,600",135.2,Residential - All Types,4,2012
1.6,4.2,20.4,16.8,2.7,New Westminster,"$371,200",163.3,Residential - All Types,4,2012
1.3,5.1,22.4,15.2,5.6,North Vancouver,"$673,700",151.4,Residential - All Types,4,2012
-0.2,-0.3,8.6,4.5,0.9,Pitt Meadows,"$390,600",142.0,Residential - All Types,4,2012
0.4,1.2,12.5,7.8,2.1,Port Coquitlam,"$428,600",146.7,Residential - All Types,4,2012
0.9,2.3,11.4,4.1,2.9,Port Moody,"$502,200",138.8,Residential - All Types,4,2012
0.7,1.2,31.7,31.4,1.6,Richmond,"$589,200",175.9,Residential - All Types,4,2012
5.4,1.3,3.2,2.9,4.4,Squamish,"$397,900",126.6,Residential - All Types,4,2012
3.8,1.0,6.6,1.1,2.3,Sunshine Coast,"$378,500",132.6,Residential - All Types,4,2012
1.4,8.8,19.5,20.8,1.8,Tsawwassen,"$605,200",156.9,Residential - All Types,4,2012
0.9,7.2,32.5,32.3,3.9,Vancouver East,"$631,000",187.5,Residential - All Types,4,2012
0.3,4.9,32.2,27.6,2.0,Vancouver West,"$841,400",175.7,Residential - All Types,4,2012
1.9,14.1,48.5,29.8,6.7,West Vancouver,"$1,621,200",178.5,Residential - All Types,4,2012
4.8,-2.1,-5.9,-5.3,2.9,Whistler,"$495,200",115.4,Residential - All Types,4,2012
1.1,6.4,38.6,33.8,2.7,Greater Vancouver,"$966,200",178.5,Detached,4,2012
0.9,5.5,29.6,23.9,2.4,Lower Mainland,"$773,700",165.0,Detached,4,2012
2.4,2.1,9.8,3.0,3.9,Bowen Island,"$619,900",134.4,Detached,4,2012
1.4,8.1,34.6,31.4,7.3,Burnaby East,"$768,300",171.8,Detached,4,2012
1.6,9.0,37.2,35.3,3.2,Burnaby North,"$930,800",180.0,Detached,4,2012
2.0,8.6,48.4,44.0,2.6,Burnaby South,"$992,500",190.0,Detached,4,2012
1.6,5.5,25.5,18.9,2.8,Coquitlam,"$708,300",157.2,Detached,4,2012
-1.4,6.7,27.4,25.2,4.8,Ladner,"$674,800",161.5,Detached,4,2012
-0.1,-0.2,8.7,2.8,0.8,Maple Ridge,"$462,300",131.7,Detached,4,2012
1.5,4.8,34.9,31.4,5.0,New Westminster,"$694,700",173.3,Detached,4,2012
1.2,7.4,28.3,20.1,5.5,North Vancouver,"$990,700",156.0,Detached,4,2012
-0.4,0.6,12.4,6.9,-0.8,Pitt Meadows,"$497,500",140.2,Detached,4,2012
0.9,2.1,19.2,13.0,2.3,Port Coquitlam,"$557,700",148.7,Detached,4,2012
1.7,3.0,21.5,15.4,3.6,Port Moody,"$830,700",153.4,Detached,4,2012
0.5,0.5,52.8,53.3,1.9,Richmond,"$1,070,600",207.4,Detached,4,2012
6.9,4.0,10.3,8.5,6.9,Squamish,"$516,100",136.0,Detached,4,2012
3.7,0.6,6.1,0.8,1.9,Sunshine Coast,"$377,100",132.1,Detached,4,2012
1.4,11.9,23.7,22.2,3.1,Tsawwassen,"$709,000",158.0,Detached,4,2012
0.5,9.8,41.9,39.6,3.6,Vancouver East,"$862,100",189.9,Detached,4,2012
1.2,9.6,67.5,64.0,0.7,Vancouver West,"$2,295,600",232.2,Detached,4,2012
2.0,15.8,55.7,36.4,8.4,West Vancouver,"$1,962,900",185.3,Detached,4,2012
9.4,2.4,5.9,5.4,7.2,Whistler,"$949,600",132.1,Detached,4,2012
0.8,2.3,19.4,18.0,1.4,Greater Vancouver,"$486,900",156.2,Townhouse,4,2012
0.6,1.5,14.4,12.2,0.7,Lower Mainland,"$409,700",148.6,Townhouse,4,2012
0.1,1.2,19.6,17.7,4.6,Burnaby East,"$427,500",157.9,Townhouse,4,2012
0.7,3.7,20.6,18.7,0.9,Burnaby North,"$438,000",163.5,Townhouse,4,2012
-0.1,3.0,21.4,23.0,0.4,Burnaby South,"$473,500",163.1,Townhouse,4,2012
0.6,0.6,12.5,8.6,-1.9,Coquitlam,"$388,600",142.6,Townhouse,4,2012
0.1,-4.0,19.9,20.8,-1.3,Ladner,"$451,100",161.8,Townhouse,4,2012
0.7,1.9,5.5,4.9,4.3,Maple Ridge,"$300,500",139.5,Townhouse,4,2012
0.1,1.2,23.2,22.4,3.5,New Westminster,"$449,700",165.0,Townhouse,4,2012
1.0,3.0,20.2,15.7,2.3,North Vancouver,"$610,700",148.4,Townhouse,4,2012
0.3,-4.6,4.7,1.8,0.5,Pitt Meadows,"$318,500",137.8,Townhouse,4,2012
-0.1,1.8,12.1,8.2,2.3,Port Coquitlam,"$385,700",146.0,Townhouse,4,2012
1.5,-2.4,9.2,3.5,0.1,Port Moody,"$408,000",137.9,Townhouse,4,2012
1.2,0.6,24.9,26.0,-1.5,Richmond,"$503,300",165.3,Townhouse,4,2012
1.6,-2.6,-0.9,2.5,1.8,Squamish,"$365,200",120.1,Townhouse,4,2012
1.3,-0.4,23.0,23.9,1.7,Tsawwassen,"$423,100",165.9,Townhouse,4,2012
0.5,8.1,27.8,28.9,5.2,Vancouver East,"$550,300",175.0,Townhouse,4,2012
1.7,9.1,30.8,27.8,6.6,Vancouver West,"$734,900",171.8,Townhouse,4,2012
0.6,-3.4,-6.1,-2.9,3.0,Whistler,"$472,000",113.8,Townhouse,4,2012
0.5,1.5,16.1,12.1,2.2,Greater Vancouver,"$387,700",155.0,Apartment,4,2012
0.4,1.3,14.2,10.3,2.2,Lower Mainland,"$361,100",154.7,Apartment,4,2012
1.5,6.0,22.6,18.6,5.7,Burnaby East,"$444,400",170.5,Apartment,4,2012
1.2,0.2,10.6,6.2,1.5,Burnaby North,"$336,600",143.7,Apartment,4,2012
-0.3,0.1,16.5,13.8,-1.6,Burnaby South,"$383,100",153.8,Apartment,4,2012
-0.1,-2.2,13.0,4.4,0.3,Coquitlam,"$261,700",143.6,Apartment,4,2012
2.4,1.5,11.5,19.1,-2.0,Ladner,"$335,200",156.5,Apartment,4,2012
-0.5,0.9,2.8,-1.9,1.7,Maple Ridge,"$202,100",144.3,Apartment,4,2012
1.8,4.0,16.2,12.2,1.8,New Westminster,"$282,900",160.3,Apartment,4,2012
1.7,2.2,16.0,9.3,6.5,North Vancouver,"$358,500",146.2,Apartment,4,2012
-0.7,2.4,6.4,1.6,3.2,Pitt Meadows,"$253,400",149.4,Apartment,4,2012
0.1,-0.9,4.7,0.6,1.5,Port Coquitlam,"$241,600",144.5,Apartment,4,2012
0.0,5.1,5.7,-3.7,4.4,Port Moody,"$309,500",129.0,Apartment,4,2012
0.6,0.8,17.1,15.4,2.9,Richmond,"$363,000",155.4,Apartment,4,2012
4.6,-5.0,-12.3,-13.6,-1.3,Squamish,"$217,700",107.3,Apartment,4,2012
2.1,1.1,9.6,17.0,-2.1,Tsawwassen,"$357,100",153.8,Apartment,4,2012
1.4,4.2,23.8,25.4,4.4,Vancouver East,"$336,100",188.9,Apartment,4,2012
-0.5,1.2,17.7,13.0,1.8,Vancouver West,"$476,800",154.7,Apartment,4,2012
2.2,6.4,22.7,7.0,1.8,West Vancouver,"$744,200",151.2,Apartment,4,2012
6.2,-5.6,-17.2,-18.4,-2.3,Whistler,"$258,600",101.3,Apartment,4,2012
0.4,3.2,24.1,20.4,2.9,Greater Vancouver,"$630,100",165.3,Residential - All Types,5,2012
0.4,2.9,20.3,15.9,2.6,Lower Mainland,"$567,900",159.1,Residential - All Types,5,2012
0.8,4.2,10.1,1.7,7.1,Bowen Island,"$625,000",135.5,Residential - All Types,5,2012
-0.1,4.6,24.5,21.0,5.2,Burnaby East,"$596,300",165.4,Residential - All Types,5,2012
0.8,3.7,20.5,17.4,3.1,Burnaby North,"$531,500",160.5,Residential - All Types,5,2012
0.3,2.1,24.9,22.7,1.2,Burnaby South,"$587,700",166.0,Residential - All Types,5,2012
1.3,2.6,19.8,12.8,3.6,Coquitlam,"$513,400",152.3,Residential - All Types,5,2012
-0.1,2.4,21.4,21.7,3.7,Ladner,"$569,800",160.4,Residential - All Types,5,2012
0.0,0.1,6.9,1.7,2.8,Maple Ridge,"$424,600",135.2,Residential - All Types,5,2012
-0.9,3.5,18.1,14.2,2.2,New Westminster,"$368,000",161.9,Residential - All Types,5,2012
-0.3,4.2,20.0,12.8,5.1,North Vancouver,"$671,400",150.9,Residential - All Types,5,2012
-0.4,-1.0,7.4,2.5,-0.4,Pitt Meadows,"$389,000",141.4,Residential - All Types,5,2012
0.5,1.7,12.3,7.1,2.6,Port Coquitlam,"$430,600",147.4,Residential - All Types,5,2012
1.8,2.8,12.3,5.0,5.6,Port Moody,"$511,200",141.3,Residential - All Types,5,2012
-0.9,-0.3,28.8,28.8,1.5,Richmond,"$584,200",174.4,Residential - All Types,5,2012
2.8,-0.4,5.3,4.8,2.8,Squamish,"$408,900",130.1,Residential - All Types,5,2012
-2.6,0.1,2.5,-3.2,2.2,Sunshine Coast,"$368,500",129.1,Residential - All Types,5,2012
1.0,7.2,19.8,20.4,3.5,Tsawwassen,"$611,000",158.4,Residential - All Types,5,2012
0.2,5.7,30.2,30.1,4.1,Vancouver East,"$632,000",187.8,Residential - All Types,5,2012
1.4,5.2,30.7,27.1,2.8,Vancouver West,"$852,900",178.1,Residential - All Types,5,2012
0.4,11.0,46.9,27.2,7.1,West Vancouver,"$1,627,500",179.2,Residential - All Types,5,2012
4.5,-2.5,-2.4,-1.6,2.6,Whistler,"$517,500",120.6,Residential - All Types,5,2012
0.2,4.8,36.9,31.8,3.2,Greater Vancouver,"$967,900",178.8,Detached,5,2012
0.3,4.4,28.7,22.6,2.8,Lower Mainland,"$776,100",165.5,Detached,5,2012
0.8,4.2,10.1,1.7,7.1,Bowen Island,"$625,000",135.5,Detached,5,2012
-0.1,7.4,31.4,28.3,7.3,Burnaby East,"$767,400",171.6,Detached,5,2012
1.2,6.5,37.0,35.2,5.0,Burnaby North,"$942,200",182.2,Detached,5,2012
1.2,5.4,46.7,43.8,4.1,Burnaby South,"$1,004,000",192.2,Detached,5,2012
1.5,5.6,26.3,19.4,4.6,Coquitlam,"$718,700",159.5,Detached,5,2012
-0.2,5.1,25.4,23.7,6.2,Ladner,"$673,100",161.1,Detached,5,2012
0.5,-0.5,8.6,2.3,2.5,Maple Ridge,"$464,400",132.3,Detached,5,2012
-0.9,2.7,30.5,27.6,4.1,New Westminster,"$688,300",171.7,Detached,5,2012
0.2,6.2,26.5,17.6,5.4,North Vancouver,"$992,600",156.3,Detached,5,2012
0.1,0.1,11.2,5.5,-0.8,Pitt Meadows,"$497,900",140.3,Detached,5,2012
1.4,2.9,19.8,13.1,3.2,Port Coquitlam,"$565,600",150.8,Detached,5,2012
1.8,3.2,23.3,16.0,5.7,Port Moody,"$845,800",156.2,Detached,5,2012
-1.3,-1.7,48.9,49.3,0.9,Richmond,"$1,057,200",204.8,Detached,5,2012
0.8,0.9,10.7,7.4,3.5,Squamish,"$520,300",137.1,Detached,5,2012
-2.6,-0.4,2.1,-3.5,1.7,Sunshine Coast,"$367,100",128.6,Detached,5,2012
1.0,10.0,23.3,22.3,4.9,Tsawwassen,"$716,200",159.6,Detached,5,2012
0.9,8.2,40.6,38.5,3.8,Vancouver East,"$869,800",191.6,Detached,5,2012
-0.3,7.8,63.8,58.9,1.3,Vancouver West,"$2,288,700",231.5,Detached,5,2012
1.1,12.8,56.0,34.3,9.2,West Vancouver,"$1,985,100",187.4,Detached,5,2012
0.7,-0.4,5.8,4.9,3.3,Whistler,"$956,100",133.0,Detached,5,2012
-0.2,2.1,18.2,16.6,2.0,Greater Vancouver,"$486,000",155.9,Townhouse,5,2012
0.0,1.5,13.9,11.1,1.4,Lower Mainland,"$409,700",148.6,Townhouse,5,2012
-0.3,1.4,18.4,16.3,3.6,Burnaby East,"$426,100",157.4,Townhouse,5,2012
0.1,3.3,18.5,17.3,2.0,Burnaby North,"$438,600",163.7,Townhouse,5,2012
0.3,3.5,20.7,21.6,1.2,Burnaby South,"$474,900",163.6,Townhouse,5,2012
0.3,-0.1,12.5,8.5,2.7,Coquitlam,"$389,700",143.0,Townhouse,5,2012
0.2,-3.2,18.6,20.6,-0.2,Ladner,"$452,200",162.2,Townhouse,5,2012
0.4,2.6,6.3,3.6,6.5,Maple Ridge,"$301,800",140.1,Townhouse,5,2012
-1.1,0.7,20.8,19.7,3.0,New Westminster,"$444,800",163.2,Townhouse,5,2012
-1.4,0.6,16.8,12.2,1.5,North Vancouver,"$602,100",146.3,Townhouse,5,2012
0.9,-4.6,5.1,1.0,0.4,Pitt Meadows,"$321,200",139.0,Townhouse,5,2012
-1.0,1.8,10.9,6.7,1.4,Port Coquitlam,"$382,000",144.6,Townhouse,5,2012
-0.3,-2.8,8.1,2.4,1.1,Port Moody,"$406,900",137.5,Townhouse,5,2012
0.0,0.4,24.2,25.3,-0.6,Richmond,"$503,300",165.3,Townhouse,5,2012
-0.4,-5.3,-1.4,2.7,1.3,Squamish,"$363,700",119.6,Townhouse,5,2012
-0.1,-2.2,21.1,23.2,1.2,Tsawwassen,"$422,600",165.7,Townhouse,5,2012
0.5,8.5,25.7,27.5,7.1,Vancouver East,"$553,100",175.9,Townhouse,5,2012
-0.6,9.8,28.3,24.7,4.8,Vancouver West,"$730,600",170.8,Townhouse,5,2012
0.5,-5.1,-5.7,-1.7,3.0,Whistler,"$474,500",114.4,Townhouse,5,2012
0.8,1.6,14.9,11.4,2.8,Greater Vancouver,"$390,700",156.2,Apartment,5,2012
0.6,1.4,13.2,9.6,2.8,Lower Mainland,"$363,400",155.7,Apartment,5,2012
-0.7,4.9,20.5,16.3,4.3,Burnaby East,"$441,300",169.3,Apartment,5,2012
1.1,1.3,10.5,5.9,2.3,Burnaby North,"$340,300",145.3,Apartment,5,2012
-0.4,-1.2,14.9,12.0,-1.1,Burnaby South,"$381,600",153.2,Apartment,5,2012
1.7,-0.6,14.1,5.3,2.5,Coquitlam,"$266,200",146.1,Apartment,5,2012
-0.4,-0.8,11.7,16.1,-0.8,Ladner,"$333,900",155.9,Apartment,5,2012
-3.0,-1.5,-0.4,-6.2,-2.2,Maple Ridge,"$196,100",140.0,Apartment,5,2012
-1.0,3.6,14.2,9.6,1.2,New Westminster,"$280,100",158.7,Apartment,5,2012
-0.7,2.2,13.3,7.0,5.9,North Vancouver,"$356,000",145.2,Apartment,5,2012
-2.5,1.0,3.7,-2.4,-0.7,Pitt Meadows,"$247,100",145.7,Apartment,5,2012
0.1,-0.6,4.2,-0.4,2.6,Port Coquitlam,"$242,000",144.7,Apartment,5,2012
3.3,6.7,7.3,-1.3,9.0,Port Moody,"$319,900",133.3,Apartment,5,2012
-1.1,-0.8,13.7,12.8,2.7,Richmond,"$359,000",153.7,Apartment,5,2012
15.2,1.2,-0.9,-1.5,2.8,Squamish,"$250,800",123.6,Apartment,5,2012
0.5,0.3,10.7,15.1,-0.5,Tsawwassen,"$359,000",154.6,Apartment,5,2012
-0.7,2.4,20.7,21.9,4.3,Vancouver East,"$333,800",187.6,Apartment,5,2012
2.8,2.8,17.6,14.6,3.3,Vancouver West,"$490,000",159.0,Apartment,5,2012
-3.2,2.6,15.3,1.4,0.1,West Vancouver,"$720,500",146.4,Apartment,5,2012
15.8,-0.6,-5.9,-6.5,1.5,Whistler,"$299,400",117.3,Apartment,5,2012
-1.0,1.5,21.0,17.6,2.5,Greater Vancouver,"$624,000",163.7,Residential - All Types,6,2012
-0.6,1.6,18.2,13.7,2.5,Lower Mainland,"$564,300",158.1,Residential - All Types,6,2012
-0.1,3.8,9.0,-0.4,11.2,Bowen Island,"$624,500",135.4,Residential - All Types,6,2012
-0.6,3.9,21.7,18.4,2.8,Burnaby East,"$592,700",164.4,Residential - All Types,6,2012
-0.2,2.4,18.6,15.6,4.2,Burnaby North,"$530,200",160.1,Residential - All Types,6,2012
-0.2,0.4,23.0,20.9,2.5,Burnaby South,"$586,600",165.7,Residential - All Types,6,2012
-0.1,2.3,18.9,11.7,3.8,Coquitlam,"$513,100",152.2,Residential - All Types,6,2012
-1.1,2.0,18.9,19.2,4.3,Ladner,"$563,400",158.6,Residential - All Types,6,2012
0.1,-0.3,6.7,0.6,2.0,Maple Ridge,"$424,900",135.3,Residential - All Types,6,2012
-0.3,2.5,16.5,12.2,3.9,New Westminster,"$366,900",161.4,Residential - All Types,6,2012
-0.4,3.7,17.5,10.3,3.3,North Vancouver,"$668,800",150.3,Residential - All Types,6,2012
-0.2,-1.6,6.6,0.7,-0.4,Pitt Meadows,"$388,100",141.1,Residential - All Types,6,2012
-1.2,0.1,10.1,4.8,1.2,Port Coquitlam,"$425,600",145.7,Residential - All Types,6,2012
0.2,2.7,11.5,4.2,5.2,Port Moody,"$512,300",141.6,Residential - All Types,6,2012
-1.3,-1.5,25.4,25.9,-1.1,Richmond,"$576,800",172.2,Residential - All Types,6,2012
-0.2,-0.2,4.2,3.5,3.6,Squamish,"$408,000",129.8,Residential - All Types,6,2012
0.9,1.0,2.0,-4.1,2.4,Sunshine Coast,"$371,600",130.2,Residential - All Types,6,2012
-0.2,4.6,18.6,18.6,7.0,Tsawwassen,"$609,800",158.1,Residential - All Types,6,2012
-0.4,4.1,27.4,27.1,4.8,Vancouver East,"$629,600",187.1,Residential - All Types,6,2012
-2.2,1.8,24.7,22.6,2.6,Vancouver West,"$833,800",174.1,Residential - All Types,6,2012
-0.8,7.6,43.5,23.1,5.7,West Vancouver,"$1,614,800",177.8,Residential - All Types,6,2012
-0.8,-2.7,-4.1,-2.9,4.7,Whistler,"$513,200",119.6,Residential - All Types,6,2012
-1.0,2.8,33.7,28.3,3.3,Greater Vancouver,"$958,700",177.1,Detached,6,2012
-0.4,3.0,26.8,20.4,3.2,Lower Mainland,"$772,800",164.8,Detached,6,2012
-0.1,3.8,9.0,-0.4,11.2,Bowen Island,"$624,500",135.4,Detached,6,2012
-0.9,5.9,27.0,24.4,4.8,Burnaby East,"$760,700",170.1,Detached,6,2012
0.5,5.2,35.7,34.0,5.5,Burnaby North,"$947,300",183.2,Detached,6,2012
1.1,5.7,44.9,43.4,7.1,Burnaby South,"$1,015,000",194.3,Detached,6,2012
0.4,5.4,25.7,18.7,6.0,Coquitlam,"$721,800",160.2,Detached,6,2012
-2.0,3.4,21.4,20.2,5.5,Ladner,"$659,700",157.9,Detached,6,2012
0.2,-0.9,8.2,1.5,1.8,Maple Ridge,"$465,100",132.5,Detached,6,2012
-0.1,2.8,27.2,25.0,3.6,New Westminster,"$687,900",171.6,Detached,6,2012
-0.3,5.8,23.9,14.6,3.0,North Vancouver,"$989,400",155.8,Detached,6,2012
-0.4,-1.1,9.4,3.6,0.1,Pitt Meadows,"$495,800",139.7,Detached,6,2012
-0.1,2.4,18.6,11.7,3.8,Port Coquitlam,"$565,200",150.7,Detached,6,2012
0.1,2.8,22.9,14.7,5.3,Port Moody,"$846,400",156.3,Detached,6,2012
-1.4,-3.1,45.0,45.1,-0.4,Richmond,"$1,042,700",202.0,Detached,6,2012
-2.1,0.4,8.0,3.3,0.2,Squamish,"$509,200",134.2,Detached,6,2012
0.7,0.4,1.5,-4.6,2.0,Sunshine Coast,"$369,600",129.5,Detached,6,2012
-0.9,5.1,20.7,20.0,7.8,Tsawwassen,"$709,900",158.2,Detached,6,2012
-1.0,5.4,36.8,34.8,4.2,Vancouver East,"$861,200",189.7,Detached,6,2012
-2.4,3.0,56.8,50.7,3.7,Vancouver West,"$2,233,300",225.9,Detached,6,2012
-0.7,9.3,53.3,30.0,7.5,West Vancouver,"$1,970,300",186.0,Detached,6,2012
-4.3,-2.5,0.5,-0.7,-2.6,Whistler,"$915,100",127.3,Detached,6,2012
-0.8,0.8,16.3,14.5,1.7,Greater Vancouver,"$482,200",154.7,Townhouse,6,2012
-0.5,0.7,12.9,9.6,1.4,Lower Mainland,"$407,800",147.9,Townhouse,6,2012
-0.1,1.4,17.5,15.1,0.3,Burnaby East,"$425,600",157.2,Townhouse,6,2012
-1.5,2.0,14.6,14.2,2.0,Burnaby North,"$432,100",161.3,Townhouse,6,2012
-1.7,0.9,17.8,17.9,0.5,Burnaby South,"$466,800",160.8,Townhouse,6,2012
0.1,-0.8,12.3,8.2,0.8,Coquitlam,"$390,000",143.1,Townhouse,6,2012
-0.9,-3.2,15.8,18.9,0.8,Ladner,"$448,000",160.7,Townhouse,6,2012
0.1,2.4,6.9,2.2,4.8,Maple Ridge,"$302,200",140.3,Townhouse,6,2012
-0.6,0.4,19.2,17.8,3.0,New Westminster,"$442,300",162.3,Townhouse,6,2012
-0.9,0.6,14.2,9.4,1.5,North Vancouver,"$596,800",145.0,Townhouse,6,2012
0.3,-4.3,5.0,-0.3,-0.9,Pitt Meadows,"$322,200",139.4,Townhouse,6,2012
-1.5,-0.9,9.0,4.5,-1.7,Port Coquitlam,"$376,100",142.4,Townhouse,6,2012
0.9,-2.1,8.4,2.6,3.4,Port Moody,"$410,700",138.8,Townhouse,6,2012
-0.9,-1.3,22.2,23.5,-1.0,Richmond,"$498,800",163.8,Townhouse,6,2012
-1.2,-6.7,-2.6,2.2,7.8,Squamish,"$359,500",118.2,Townhouse,6,2012
-0.9,-2.2,18.3,21.5,1.8,Tsawwassen,"$418,800",164.2,Townhouse,6,2012
-0.7,6.0,22.3,24.7,8.2,Vancouver East,"$549,300",174.7,Townhouse,6,2012
-0.4,9.0,26.1,21.8,5.5,Vancouver West,"$727,600",170.1,Townhouse,6,2012
-1.9,-8.3,-7.5,-3.0,8.1,Whistler,"$465,400",112.2,Townhouse,6,2012
-0.9,0.3,11.8,9.1,2.0,Greater Vancouver,"$387,200",154.8,Apartment,6,2012
-0.9,0.1,10.5,7.4,1.9,Lower Mainland,"$360,200",154.3,Apartment,6,2012
-1.3,3.9,17.8,13.4,4.2,Burnaby East,"$435,600",167.1,Apartment,6,2012
-0.3,0.6,8.9,4.0,4.1,Burnaby North,"$339,200",144.8,Apartment,6,2012
-0.5,-4.0,13.3,10.1,0.2,Burnaby South,"$379,600",152.4,Apartment,6,2012
-1.0,-1.2,12.0,3.3,2.0,Coquitlam,"$263,500",144.6,Apartment,6,2012
2.0,2.5,14.5,15.7,4.1,Ladner,"$340,600",159.0,Apartment,6,2012
-0.2,-2.3,-0.7,-7.8,-2.4,Maple Ridge,"$195,700",139.7,Apartment,6,2012
-0.3,2.3,12.9,8.0,3.9,New Westminster,"$279,200",158.2,Apartment,6,2012
-0.2,1.5,11.2,5.2,4.0,North Vancouver,"$355,300",144.9,Apartment,6,2012
-0.3,0.3,3.3,-4.2,-1.1,Pitt Meadows,"$246,400",145.3,Apartment,6,2012
-2.4,-2.6,0.9,-3.8,-0.3,Port Coquitlam,"$236,100",141.2,Apartment,6,2012
-0.2,6.2,5.3,-2.3,6.2,Port Moody,"$319,100",133.0,Apartment,6,2012
-0.8,-0.6,10.7,10.5,-1.6,Richmond,"$356,000",152.4,Apartment,6,2012
6.2,4.1,3.4,3.5,10.5,Squamish,"$266,400",131.3,Apartment,6,2012
1.7,3.0,13.2,14.4,4.5,Tsawwassen,"$365,000",157.2,Apartment,6,2012
0.6,2.6,19.3,20.0,5.1,Vancouver East,"$335,900",188.8,Apartment,6,2012
-2.2,0.1,12.0,11.2,1.8,Vancouver West,"$479,200",155.5,Apartment,6,2012
-1.2,-0.3,10.5,-2.1,-2.3,West Vancouver,"$711,700",144.6,Apartment,6,2012
4.8,5.6,-3.2,-3.2,9.3,Whistler,"$313,700",122.9,Apartment,6,2012
-0.9,0.2,17.9,15.5,1.3,Greater Vancouver,"$618,200",162.2,Residential - All Types,7,2012
-0.7,0.6,15.7,12.1,1.6,Lower Mainland,"$560,400",157.0,Residential - All Types,7,2012
-3.8,-1.1,3.2,-4.6,6.7,Bowen Island,"$601,000",130.3,Residential - All Types,7,2012
-0.5,3.3,19.4,17.4,1.8,Burnaby East,"$589,800",163.6,Residential - All Types,7,2012
-1.2,0.9,15.5,13.4,1.7,Burnaby North,"$523,600",158.1,Residential - All Types,7,2012
-0.7,-1.0,20.1,18.8,2.2,Burnaby South,"$582,800",164.6,Residential - All Types,7,2012
-0.7,1.5,16.1,10.1,3.6,Coquitlam,"$509,400",151.1,Residential - All Types,7,2012
-0.9,0.9,16.2,16.5,0.3,Ladner,"$558,000",157.1,Residential - All Types,7,2012
-0.5,-1.2,5.0,-0.7,1.0,Maple Ridge,"$422,700",134.6,Residential - All Types,7,2012
-0.6,1.4,14.2,10.9,2.6,New Westminster,"$364,800",160.5,Residential - All Types,7,2012
-0.6,3.5,14.6,9.1,2.2,North Vancouver,"$664,800",149.4,Residential - All Types,7,2012
0.2,-1.3,5.8,0.6,0.1,Pitt Meadows,"$389,000",141.4,Residential - All Types,7,2012
-0.9,-1.1,7.7,3.1,0.1,Port Coquitlam,"$421,800",144.4,Residential - All Types,7,2012
-0.2,2.1,9.6,3.3,5.2,Port Moody,"$511,200",141.3,Residential - All Types,7,2012
-0.8,-2.2,22.0,23.7,-1.2,Richmond,"$572,500",170.9,Residential - All Types,7,2012
-0.9,0.3,3.0,1.3,5.0,Squamish,"$404,200",128.6,Residential - All Types,7,2012
-1.8,-3.2,-0.5,-6.2,1.4,Sunshine Coast,"$365,100",127.9,Residential - All Types,7,2012
-0.5,3.0,17.2,16.0,5.5,Tsawwassen,"$606,800",157.3,Residential - All Types,7,2012
-1.0,2.7,23.7,25.0,3.5,Vancouver East,"$623,300",185.2,Residential - All Types,7,2012
-1.2,0.1,20.7,19.9,-0.2,Vancouver West,"$823,700",172.0,Residential - All Types,7,2012
-1.5,4.1,37.9,20.9,5.7,West Vancouver,"$1,590,300",175.1,Residential - All Types,7,2012
-0.5,0.7,-4.3,-5.0,7.1,Whistler,"$510,600",119.0,Residential - All Types,7,2012
-1.4,0.5,29.2,25.7,1.4,Greater Vancouver,"$945,100",174.6,Detached,7,2012
-1.0,1.4,23.5,18.4,1.9,Lower Mainland,"$765,300",163.2,Detached,7,2012
-3.8,-1.1,3.2,-4.6,6.7,Bowen Island,"$601,000",130.3,Detached,7,2012
-0.5,4.9,24.7,23.1,3.9,Burnaby East,"$756,700",169.2,Detached,7,2012
-2.2,2.8,30.7,30.3,1.7,Burnaby North,"$926,700",179.2,Detached,7,2012
-1.5,3.8,40.8,39.7,5.8,Burnaby South,"$999,300",191.3,Detached,7,2012
-0.4,4.2,23.1,17.5,5.7,Coquitlam,"$719,100",159.6,Detached,7,2012
-0.8,2.6,18.9,17.8,-0.6,Ladner,"$654,700",156.7,Detached,7,2012
-0.6,-1.3,6.3,0.0,0.4,Maple Ridge,"$462,300",131.7,Detached,7,2012
-0.8,1.4,24.5,23.4,2.0,New Westminster,"$682,300",170.2,Detached,7,2012
-1.4,4.6,19.6,12.8,2.1,North Vancouver,"$975,400",153.6,Detached,7,2012
-0.2,-0.1,7.6,3.1,-1.1,Pitt Meadows,"$494,700",139.4,Detached,7,2012
-0.6,1.5,15.7,10.6,2.8,Port Coquitlam,"$561,800",149.8,Detached,7,2012
0.9,3.2,22.0,15.0,7.4,Port Moody,"$853,900",157.7,Detached,7,2012
-2.2,-4.9,38.7,40.9,-1.9,Richmond,"$1,020,000",197.6,Detached,7,2012
-1.3,-2.0,4.8,1.4,0.7,Squamish,"$502,400",132.4,Detached,7,2012
-1.6,-3.6,-0.9,-6.5,1.3,Sunshine Coast,"$363,700",127.4,Detached,7,2012
-0.5,3.7,19.6,17.4,5.7,Tsawwassen,"$706,300",157.4,Detached,7,2012
-1.1,3.0,32.4,32.5,2.4,Vancouver East,"$852,100",187.7,Detached,7,2012
-2.0,-1.1,49.1,46.2,-0.8,Vancouver West,"$2,187,900",221.3,Detached,7,2012
-1.8,5.4,46.0,27.2,6.9,West Vancouver,"$1,934,300",182.6,Detached,7,2012
