Area,Benchmark,Price Index,1 Month +/-,6 Month +/-,1 Year +/-,3 Year +/-,5 Year +/-,Property Type,Report Month,Report Year
West Vancouver,"$2,383,200",262.4,-1.0,-11.7,10.7,52.6,58.4,Residential - All Types,1,2017
Whistler,"$719,200",167.6,0.6,2.6,24.7,63.2,50.9,Residential - All Types,1,2017
Greater Vancouver,"$1,456,700",269.1,-0.6,-7.3,13.4,56.4,56.3,Detached,1,2017
Lower Mainland,"$1,180,300",251.7,-0.4,-5.8,16.8,55.5,57.1,Detached,1,2017
Bowen Island,"$830,200",180.0,0.7,4.7,27.8,47.4,47.4,Detached,1,2017
Burnaby East,"$1,150,600",257.3,-1.2,-8.0,12.3,54.5,58.0,Detached,1,2017
Burnaby North,"$1,480,500",286.3,-0.6,-7.7,14.7,59.9,62.5,Detached,1,2017
Burnaby South,"$1,635,600",313.1,0.9,-4.4,24.4,68.2,73.2,Detached,1,2017
Coquitlam,"$1,108,400",246.0,-1.5,-9.8,12.6,53.2,62.9,Detached,1,2017
Ladner,"$961,800",230.2,-1.7,-9.4,-4.8,52.1,46.0,Detached,1,2017
Maple Ridge,"$711,800",202.8,0.5,0.8,27.3,56.5,54.6,Detached,1,2017
New Westminster,"$1,022,200",255.0,-1.4,-6.7,13.0,54.0,52.8,Detached,1,2017
North Vancouver,"$1,583,200",249.3,-0.8,-7.8,12.9,63.3,65.8,Detached,1,2017
Pitt Meadows,"$770,400",217.1,0.1,0.4,24.3,56.5,54.1,Detached,1,2017
Port Coquitlam,"$836,700",223.1,-1.4,-9.4,9.1,48.7,53.1,Detached,1,2017
Port Moody,"$1,342,400",247.9,-0.7,-3.8,17.9,56.6,68.9,Detached,1,2017
Richmond,"$1,618,300",313.5,-1.1,-8.7,16.7,66.0,55.6,Detached,1,2017
Squamish,"$830,300",218.8,0.0,0.0,23.6,70.7,66.4,Detached,1,2017
Sunshine Coast,"$502,700",176.1,2.0,7.6,26.0,49.7,40.0,Detached,1,2017
Tsawwassen,"$1,073,800",239.3,-1.0,-15.4,-4.2,55.5,60.7,Detached,1,2017
Vancouver East,"$1,402,400",308.9,-1.1,-9.3,9.3,58.0,68.5,Detached,1,2017
Vancouver West,"$3,427,600",346.7,-0.5,-5.5,15.0,57.2,55.4,Detached,1,2017
West Vancouver,"$2,933,200",276.9,-1.4,-13.4,10.1,52.9,62.1,Detached,1,2017
Whistler,"$1,386,700",192.9,-0.2,-0.5,21.2,55.4,55.4,Detached,1,2017
Greater Vancouver,"$675,500",216.7,0.7,-0.1,20.0,43.6,43.6,Townhouse,1,2017
Lower Mainland,"$569,000",206.4,0.8,2.1,23.5,43.0,42.5,Townhouse,1,2017
Burnaby East,"$554,200",204.7,1.8,9.9,30.6,33.4,31.7,Townhouse,1,2017
Burnaby North,"$595,600",222.3,0.3,0.8,16.9,38.9,40.6,Townhouse,1,2017
Burnaby South,"$680,800",234.5,1.6,4.6,28.3,45.2,46.5,Townhouse,1,2017
Coquitlam,"$548,300",201.2,0.2,0.6,15.9,41.3,41.9,Townhouse,1,2017
Ladner,"$601,100",215.6,-0.2,-4.9,14.4,35.3,36.1,Townhouse,1,2017
Maple Ridge,"$414,900",192.6,0.1,0.8,26.0,42.5,44.4,Townhouse,1,2017
New Westminster,"$610,500",224.0,1.1,-2.2,20.2,40.4,40.8,Townhouse,1,2017
North Vancouver,"$843,700",205.0,-0.3,-5.8,14.8,42.4,41.8,Townhouse,1,2017
Pitt Meadows,"$483,500",209.2,1.2,3.4,27.0,49.2,55.3,Townhouse,1,2017
Port Coquitlam,"$539,100",204.1,0.4,-0.8,22.3,41.4,42.3,Townhouse,1,2017
Port Moody,"$512,500",173.2,0.4,-5.5,-1.2,29.7,29.3,Townhouse,1,2017
Richmond,"$715,600",235.0,0.6,-0.3,21.1,44.0,44.5,Townhouse,1,2017
Squamish,"$598,800",196.9,2.3,5.0,32.1,66.2,75.6,Townhouse,1,2017
Tsawwassen,"$570,600",223.7,0.0,-2.8,19.4,41.5,41.8,Townhouse,1,2017
Vancouver East,"$767,900",244.2,0.0,-1.4,16.0,40.2,52.5,Townhouse,1,2017
Vancouver West,"$1,059,100",247.6,1.5,0.3,21.6,56.6,55.2,Townhouse,1,2017
Whistler,"$738,700",178.1,2.2,4.6,32.3,65.7,68.3,Townhouse,1,2017
Greater Vancouver,"$536,000",214.3,0.3,0.6,16.8,39.2,40.7,Apartment,1,2017
Lower Mainland,"$495,300",212.2,0.5,1.9,18.5,39.6,39.7,Apartment,1,2017
Burnaby East,"$602,600",231.2,1.1,1.4,21.7,38.2,40.3,Apartment,1,2017
Burnaby North,"$483,400",206.4,1.5,5.2,28.2,44.9,47.0,Apartment,1,2017
Burnaby South,"$551,200",221.3,1.7,3.0,23.7,42.9,47.2,Apartment,1,2017
Coquitlam,"$378,300",207.6,0.7,4.3,18.4,41.9,48.3,Apartment,1,2017
Ladner,"$443,200",206.9,-0.4,-6.5,16.4,43.7,36.2,Apartment,1,2017
Maple Ridge,"$251,300",179.4,0.2,5.8,21.8,30.6,25.1,Apartment,1,2017
New Westminster,"$392,500",222.4,1.5,4.7,22.7,40.1,45.1,Apartment,1,2017
North Vancouver,"$466,400",190.2,0.7,0.0,16.3,30.5,34.9,Apartment,1,2017
Pitt Meadows,"$353,900",208.7,0.3,5.6,24.6,38.8,40.1,Apartment,1,2017
Port Coquitlam,"$328,300",196.3,0.9,3.7,22.1,43.2,37.4,Apartment,1,2017
Port Moody,"$493,400",205.6,1.0,7.3,25.4,54.5,63.4,Apartment,1,2017
Richmond,"$487,700",208.8,0.8,6.0,16.8,36.9,35.1,Apartment,1,2017
Squamish,"$379,200",186.9,-0.8,3.7,20.0,107.0,69.3,Apartment,1,2017
Tsawwassen,"$469,000",202.0,-0.4,-4.8,16.4,40.1,35.2,Apartment,1,2017
Vancouver East,"$477,400",268.3,0.5,2.0,20.2,44.2,49.8,Apartment,1,2017
Vancouver West,"$666,300",216.2,-0.7,-5.1,11.0,37.9,39.6,Apartment,1,2017
West Vancouver,"$995,600",202.3,1.3,3.2,16.7,50.6,38.9,Apartment,1,2017
Whistler,"$370,200",145.0,-0.8,3.9,22.8,81.7,36.5,Apartment,1,2017
Greater Vancouver,"$916,300",240.4,1.6,-2.3,13.1,48.5,48.7,Residential - All Types,2,2017
Lower Mainland,"$829,900",232.5,1.3,-1.7,15.6,48.6,49.0,Residential - All Types,2,2017
Bowen Island,"$821,000",178.0,-1.1,2.9,27.4,47.4,41.5,Residential - All Types,2,2017
Burnaby East,"$861,000",238.8,0.1,-2.4,16.3,45.9,48.1,Residential - All Types,2,2017
Burnaby North,"$797,200",240.7,2.3,0.8,19.1,52.7,54.3,Residential - All Types,2,2017
Burnaby South,"$885,800",250.2,0.7,1.2,21.0,52.3,54.1,Residential - All Types,2,2017
Coquitlam,"$773,000",229.3,2.2,-2.9,13.4,50.0,55.5,Residential - All Types,2,2017
Ladner,"$803,900",226.3,1.5,-6.8,-2.4,48.8,42.7,Residential - All Types,2,2017
Maple Ridge,"$621,800",198.0,0.6,0.2,22.8,48.8,47.8,Residential - All Types,2,2017
New Westminster,"$528,900",232.7,1.3,1.5,17.5,45.0,47.2,Residential - All Types,2,2017
North Vancouver,"$985,600",221.5,0.5,-5.3,11.8,48.6,49.8,Residential - All Types,2,2017
Pitt Meadows,"$586,500",213.2,0.4,0.5,22.9,46.5,50.6,Residential - All Types,2,2017
Port Coquitlam,"$624,900",213.9,2.6,-1.9,14.3,47.8,48.7,Residential - All Types,2,2017
Port Moody,"$769,900",212.8,0.5,-0.7,12.3,48.0,56.1,Residential - All Types,2,2017
Richmond,"$850,500",253.9,1.3,-2.0,14.2,49.4,45.5,Residential - All Types,2,2017
Squamish,"$649,600",206.7,0.7,1.5,21.8,65.0,73.7,Residential - All Types,2,2017
Sunshine Coast,"$506,100",177.3,0.0,6.0,26.6,49.9,45.7,Residential - All Types,2,2017
Tsawwassen,"$888,000",230.2,-0.3,-12.6,-8.9,52.0,51.2,Residential - All Types,2,2017
Vancouver East,"$982,300",291.9,2.5,-2.4,12.4,53.6,59.2,Residential - All Types,2,2017
Vancouver West,"$1,221,700",255.1,2.3,-3.0,9.9,46.5,47.1,Residential - All Types,2,2017
West Vancouver,"$2,409,500",265.3,1.1,-11.2,9.3,52.0,55.7,Residential - All Types,2,2017
Whistler,"$716,200",166.9,-0.4,2.2,19.7,52.8,55.7,Residential - All Types,2,2017
Greater Vancouver,"$1,463,100",270.3,0.4,-6.5,10.1,56.5,54.9,Detached,2,2017
Lower Mainland,"$1,185,400",252.8,0.4,-5.3,13.3,55.2,56.0,Detached,2,2017
Bowen Island,"$821,000",178.0,-1.1,2.9,27.4,47.4,41.5,Detached,2,2017
Burnaby East,"$1,160,500",259.5,0.9,-7.9,9.4,54.5,56.7,Detached,2,2017
Burnaby North,"$1,499,600",290.0,1.3,-6.1,12.7,61.9,65.0,Detached,2,2017
Burnaby South,"$1,636,100",313.2,0.0,-3.8,20.7,66.0,72.3,Detached,2,2017
Coquitlam,"$1,121,100",248.8,1.1,-8.8,10.6,55.4,62.8,Detached,2,2017
Ladner,"$976,800",233.8,1.6,-8.0,-7.7,53.6,46.1,Detached,2,2017
Maple Ridge,"$710,800",202.5,-0.1,-0.2,22.9,55.4,54.2,Detached,2,2017
New Westminster,"$1,033,000",257.7,1.1,-5.8,10.4,53.6,51.9,Detached,2,2017
North Vancouver,"$1,575,600",248.1,-0.5,-7.5,9.7,61.9,63.7,Detached,2,2017
Pitt Meadows,"$771,800",217.5,0.2,-1.5,21.0,55.7,54.1,Detached,2,2017
Port Coquitlam,"$860,400",229.4,2.8,-5.6,8.0,53.8,57.0,Detached,2,2017
Port Moody,"$1,340,200",247.5,-0.2,-3.7,13.8,54.8,64.3,Detached,2,2017
Richmond,"$1,616,200",313.1,-0.1,-7.7,12.0,64.1,51.8,Detached,2,2017
Squamish,"$839,000",221.1,1.1,0.0,22.8,66.9,72.6,Detached,2,2017
Sunshine Coast,"$502,400",176.0,-0.1,5.7,26.2,49.4,45.0,Detached,2,2017
Tsawwassen,"$1,066,200",237.6,-0.7,-14.3,-13.0,54.3,56.4,Detached,2,2017
Vancouver East,"$1,418,700",312.5,1.2,-7.3,5.7,59.8,68.3,Detached,2,2017
Vancouver West,"$3,439,500",347.9,0.3,-5.1,12.0,58.4,52.9,Detached,2,2017
West Vancouver,"$2,967,100",280.1,1.2,-12.8,8.7,53.9,59.1,Detached,2,2017
Whistler,"$1,411,200",196.3,1.8,1.3,19.3,49.2,62.9,Detached,2,2017
Greater Vancouver,"$684,900",219.7,1.4,0.7,17.7,44.9,44.3,Townhouse,2,2017
Lower Mainland,"$575,400",208.7,1.1,1.7,21.1,44.0,42.9,Townhouse,2,2017
Burnaby East,"$545,500",201.5,-1.6,7.3,25.8,29.5,29.6,Townhouse,2,2017
Burnaby North,"$606,600",226.4,1.8,2.7,12.8,41.2,41.3,Townhouse,2,2017
Burnaby South,"$661,900",228.0,-2.8,1.6,20.4,40.8,40.4,Townhouse,2,2017
Coquitlam,"$566,800",208.0,3.4,3.5,15.4,45.8,47.0,Townhouse,2,2017
Ladner,"$612,800",219.8,1.9,-1.7,12.1,36.4,39.8,Townhouse,2,2017
Maple Ridge,"$424,600",197.1,2.3,0.8,25.9,43.8,44.5,Townhouse,2,2017
New Westminster,"$607,500",222.9,-0.5,0.9,14.1,38.2,36.8,Townhouse,2,2017
North Vancouver,"$873,700",212.3,3.6,-4.7,18.0,46.7,45.1,Townhouse,2,2017
Pitt Meadows,"$480,000",207.7,-0.7,0.1,24.8,48.3,52.0,Townhouse,2,2017
Port Coquitlam,"$542,000",205.2,0.5,-2.6,15.0,44.7,41.8,Townhouse,2,2017
Port Moody,"$516,600",174.6,0.8,-4.0,-1.8,29.0,29.9,Townhouse,2,2017
Richmond,"$723,800",237.7,1.1,0.0,18.7,43.9,47.8,Townhouse,2,2017
Squamish,"$600,300",197.4,0.3,5.3,25.6,67.4,77.0,Townhouse,2,2017
Tsawwassen,"$588,700",230.8,3.2,1.2,17.0,37.4,44.9,Townhouse,2,2017
Vancouver East,"$803,100",255.4,4.6,6.2,19.1,48.8,50.3,Townhouse,2,2017
Vancouver West,"$1,066,800",249.4,0.7,-0.3,18.4,56.4,52.7,Townhouse,2,2017
Whistler,"$748,600",180.5,1.3,6.9,26.1,65.0,71.4,Townhouse,2,2017
Greater Vancouver,"$552,200",220.8,3.0,2.6,16.6,42.1,44.1,Apartment,2,2017
Lower Mainland,"$510,000",218.5,3.0,3.6,18.4,42.4,42.9,Apartment,2,2017
Burnaby East,"$605,000",232.1,0.4,1.1,19.3,36.5,42.0,Apartment,2,2017
Burnaby North,"$500,500",213.7,3.5,7.9,29.3,49.0,51.3,Apartment,2,2017
Burnaby South,"$561,600",225.5,1.9,5.0,22.6,47.8,48.5,Apartment,2,2017
Coquitlam,"$390,300",214.2,3.2,5.3,19.1,45.4,50.3,Apartment,2,2017
Ladner,"$446,800",208.6,0.8,-6.2,9.0,46.3,34.5,Apartment,2,2017
Maple Ridge,"$254,300",181.6,1.2,2.1,19.7,29.1,27.1,Apartment,2,2017
New Westminster,"$398,500",225.8,1.5,4.8,21.3,42.8,46.4,Apartment,2,2017
North Vancouver,"$473,000",192.9,1.4,-0.7,15.9,33.6,34.4,Apartment,2,2017
Pitt Meadows,"$359,800",212.2,1.7,3.7,24.4,37.0,43.7,Apartment,2,2017
Port Coquitlam,"$340,600",203.7,3.8,4.1,25.1,44.4,45.7,Apartment,2,2017
Port Moody,"$498,400",207.7,1.0,5.0,20.7,50.9,62.8,Apartment,2,2017
Richmond,"$504,700",216.1,3.5,7.3,18.8,39.2,38.7,Apartment,2,2017
Squamish,"$382,200",188.4,0.8,2.3,21.5,81.9,84.3,Apartment,2,2017
Tsawwassen,"$472,300",203.4,0.7,-5.7,9.6,43.5,32.9,Apartment,2,2017
Vancouver East,"$495,700",278.6,3.8,3.3,21.6,47.3,50.6,Apartment,2,2017
Vancouver West,"$693,400",225.0,4.1,-0.5,10.3,42.3,45.9,Apartment,2,2017
West Vancouver,"$1,012,400",205.7,1.7,4.0,17.3,45.3,39.8,Apartment,2,2017
Whistler,"$356,900",139.8,-3.6,-0.6,16.3,53.1,44.1,Apartment,2,2017
Greater Vancouver,"$933,800",245.0,1.9,0.2,12.2,49.8,49.9,Residential - All Types,3,2017
Lower Mainland,"$845,600",236.9,1.9,0.8,14.4,49.9,50.5,Residential - All Types,3,2017
Bowen Island,"$852,400",184.8,3.8,7.0,30.4,50.5,40.9,Residential - All Types,3,2017
Burnaby East,"$882,600",244.8,2.5,0.5,13.6,49.0,49.0,Residential - All Types,3,2017
Burnaby North,"$812,400",245.3,1.9,3.5,17.3,53.8,56.0,Residential - All Types,3,2017
Burnaby South,"$894,700",252.7,1.0,2.8,20.1,53.5,53.2,Residential - All Types,3,2017
Coquitlam,"$795,600",236.0,2.9,0.7,13.2,53.6,58.4,Residential - All Types,3,2017
Ladner,"$813,400",229.0,1.2,-5.8,-4.1,46.2,41.9,Residential - All Types,3,2017
Maple Ridge,"$636,600",202.7,2.4,2.0,21.4,51.9,50.0,Residential - All Types,3,2017
New Westminster,"$541,900",238.4,2.4,3.0,16.1,46.8,48.3,Residential - All Types,3,2017
North Vancouver,"$1,006,100",226.1,2.1,-1.3,11.8,50.4,51.3,Residential - All Types,3,2017
Pitt Meadows,"$597,500",217.2,1.9,1.8,21.5,48.9,52.6,Residential - All Types,3,2017
Port Coquitlam,"$645,300",220.9,3.3,2.5,14.2,52.6,51.2,Residential - All Types,3,2017
Port Moody,"$781,100",215.9,1.5,0.4,10.7,49.1,57.0,Residential - All Types,3,2017
Richmond,"$860,600",256.9,1.2,-0.1,12.1,49.3,47.1,Residential - All Types,3,2017
Squamish,"$669,800",213.1,3.1,5.2,21.3,65.8,77.4,Residential - All Types,3,2017
Sunshine Coast,"$520,600",182.4,2.9,8.1,26.1,52.9,42.7,Residential - All Types,3,2017
Tsawwassen,"$942,000",244.2,6.1,-5.3,-6.2,57.8,57.9,Residential - All Types,3,2017
Vancouver East,"$1,013,000",301.0,3.1,1.1,12.7,55.9,61.9,Residential - All Types,3,2017
Vancouver West,"$1,235,500",258.0,1.1,-0.7,9.0,46.4,47.3,Residential - All Types,3,2017
West Vancouver,"$2,425,900",267.1,0.7,-11.0,5.7,51.8,52.5,Residential - All Types,3,2017
Whistler,"$739,800",172.4,3.3,5.4,18.6,53.9,56.6,Residential - All Types,3,2017
Greater Vancouver,"$1,484,800",274.3,1.5,-4.1,8.4,56.7,55.3,Detached,3,2017
Lower Mainland,"$1,201,800",256.3,1.4,-3.0,11.1,55.6,56.8,Detached,3,2017
Bowen Island,"$852,400",184.8,3.8,7.0,30.4,50.5,40.9,Detached,3,2017
Burnaby East,"$1,160,500",259.5,0.0,-5.5,6.2,52.5,53.2,Detached,3,2017
Burnaby North,"$1,518,700",293.7,1.3,-2.9,11.6,61.6,65.7,Detached,3,2017
Burnaby South,"$1,612,100",308.6,-1.5,-4.6,15.6,63.4,65.6,Detached,3,2017
Coquitlam,"$1,152,100",255.7,2.8,-4.8,9.5,58.4,65.2,Detached,3,2017
Ladner,"$974,700",233.3,-0.2,-8.0,-9.2,47.9,42.4,Detached,3,2017
Maple Ridge,"$718,500",204.7,1.1,0.1,19.4,57.6,55.3,Detached,3,2017
New Westminster,"$1,043,100",260.2,1.0,-2.8,7.0,53.7,52.3,Detached,3,2017
North Vancouver,"$1,601,000",252.1,1.6,-4.3,8.2,62.3,63.6,Detached,3,2017
Pitt Meadows,"$774,300",218.2,0.3,-2.4,17.0,57.0,55.0,Detached,3,2017
Port Coquitlam,"$890,000",237.3,3.4,0.0,7.8,58.6,61.0,Detached,3,2017
Port Moody,"$1,348,300",249.0,0.6,-2.4,10.1,53.8,65.0,Detached,3,2017
Richmond,"$1,613,100",312.5,-0.2,-6.7,7.9,61.1,51.5,Detached,3,2017
Squamish,"$877,300",231.2,4.6,6.2,24.8,68.1,81.8,Detached,3,2017
Sunshine Coast,"$517,500",181.3,3.0,7.9,25.7,52.9,42.3,Detached,3,2017
Tsawwassen,"$1,130,800",252.0,6.1,-6.4,-10.5,59.0,61.7,Detached,3,2017
Vancouver East,"$1,460,900",321.8,3.0,-3.0,5.4,61.9,70.4,Detached,3,2017
Vancouver West,"$3,495,800",353.6,1.6,-3.3,11.1,58.6,54.1,Detached,3,2017
West Vancouver,"$2,981,900",281.5,0.5,-13.0,4.9,52.3,54.9,Detached,3,2017
Whistler,"$1,454,300",202.3,3.1,5.1,18.9,50.4,67.6,Detached,3,2017
Greater Vancouver,"$699,500",224.4,2.1,3.2,15.8,46.3,44.8,Townhouse,3,2017
Lower Mainland,"$586,700",212.8,2.0,3.6,19.6,45.6,44.1,Townhouse,3,2017
Burnaby East,"$583,400",215.5,6.9,12.1,25.9,38.3,36.7,Townhouse,3,2017
Burnaby North,"$643,800",240.3,6.1,6.6,16.7,49.3,48.0,Townhouse,3,2017
Burnaby South,"$679,000",233.9,2.6,3.5,19.5,44.2,43.2,Townhouse,3,2017
Coquitlam,"$583,200",214.0,2.9,5.8,13.9,47.4,50.9,Townhouse,3,2017
Ladner,"$621,700",223.0,1.5,0.5,2.9,35.0,38.0,Townhouse,3,2017
Maple Ridge,"$445,200",206.7,4.9,5.7,27.4,47.0,49.2,Townhouse,3,2017
New Westminster,"$644,200",236.4,6.1,8.8,11.2,43.3,43.4,Townhouse,3,2017
North Vancouver,"$907,900",220.6,3.9,0.7,18.3,51.9,50.1,Townhouse,3,2017
Pitt Meadows,"$490,200",212.1,2.1,3.2,25.1,47.9,54.4,Townhouse,3,2017
Port Coquitlam,"$556,000",210.5,2.6,2.1,12.6,50.4,44.0,Townhouse,3,2017
Port Moody,"$522,300",176.5,1.1,-4.3,0.1,29.0,29.9,Townhouse,3,2017
Richmond,"$730,800",240.0,1.0,2.5,16.1,43.1,47.0,Townhouse,3,2017
Squamish,"$600,600",197.5,0.1,3.1,16.7,60.2,67.1,Townhouse,3,2017
Tsawwassen,"$599,900",235.2,1.9,3.1,10.2,38.9,43.7,Townhouse,3,2017
Vancouver East,"$803,400",255.5,0.0,2.7,17.5,48.7,46.8,Townhouse,3,2017
Vancouver West,"$1,069,300",250.0,0.2,1.6,14.3,54.6,47.9,Townhouse,3,2017
Whistler,"$750,700",181.0,0.3,4.7,17.5,59.1,60.0,Townhouse,3,2017
Greater Vancouver,"$566,000",226.3,2.5,5.5,17.4,44.8,46.7,Apartment,3,2017
Lower Mainland,"$523,300",224.2,2.6,6.5,19.0,45.1,45.5,Apartment,3,2017
Burnaby East,"$636,800",244.3,5.3,5.8,19.1,45.2,45.5,Apartment,3,2017
Burnaby North,"$509,200",217.4,1.7,10.2,25.3,49.9,53.1,Apartment,3,2017
Burnaby South,"$577,100",231.7,2.7,8.6,24.8,51.5,50.2,Apartment,3,2017
Coquitlam,"$403,300",221.3,3.3,8.9,21.6,52.1,54.0,Apartment,3,2017
Ladner,"$475,300",221.9,6.4,-2.5,13.2,54.4,45.1,Apartment,3,2017
Maple Ridge,"$265,300",189.4,4.3,6.0,23.1,35.6,30.6,Apartment,3,2017
New Westminster,"$409,500",232.0,2.7,4.9,21.2,45.2,47.4,Apartment,3,2017
North Vancouver,"$485,500",198.0,2.6,4.5,18.1,37.2,37.7,Apartment,3,2017
Pitt Meadows,"$373,400",220.2,3.8,6.6,25.5,42.2,46.4,Apartment,3,2017
Port Coquitlam,"$352,800",211.0,3.6,6.3,27.0,48.0,46.2,Apartment,3,2017
Port Moody,"$509,900",212.5,2.3,6.2,19.2,54.9,64.7,Apartment,3,2017
Richmond,"$520,200",222.7,3.1,9.8,20.2,42.8,44.1,Apartment,3,2017
Squamish,"$395,400",194.9,3.5,7.5,23.4,96.3,90.0,Apartment,3,2017
Tsawwassen,"$504,100",217.1,6.7,-1.5,13.9,52.9,44.1,Apartment,3,2017
Vancouver East,"$515,300",289.6,3.9,6.8,23.9,50.4,55.4,Apartment,3,2017
Vancouver West,"$700,500",227.3,1.0,1.9,9.6,42.5,46.2,Apartment,3,2017
West Vancouver,"$1,044,900",212.3,3.2,8.1,18.2,54.3,43.4,Apartment,3,2017
Whistler,"$381,400",149.4,6.9,7.5,22.2,61.9,56.6,Apartment,3,2017
Greater Vancouver,"$957,100",251.1,2.5,4.1,11.4,52.6,52.5,Residential - All Types,4,2017
Lower Mainland,"$866,600",242.8,2.5,4.3,13.4,52.9,53.2,Residential - All Types,4,2017
Bowen Island,"$878,200",190.4,3.0,10.8,29.3,53.5,41.7,Residential - All Types,4,2017
Burnaby East,"$900,600",249.8,2.0,3.9,12.0,50.6,50.8,Residential - All Types,4,2017
Burnaby North,"$825,600",249.3,1.6,5.8,14.1,54.7,56.6,Residential - All Types,4,2017
Burnaby South,"$917,700",259.2,2.6,6.4,18.0,56.1,56.6,Residential - All Types,4,2017
Coquitlam,"$820,900",243.5,3.2,4.8,13.7,57.6,62.0,Residential - All Types,4,2017
Ladner,"$833,700",234.7,2.5,0.6,-2.8,50.8,46.1,Residential - All Types,4,2017
Maple Ridge,"$646,900",206.0,1.6,4.0,18.9,53.2,52.4,Residential - All Types,4,2017
New Westminster,"$555,500",244.4,2.5,8.0,16.1,49.1,49.7,Residential - All Types,4,2017
North Vancouver,"$1,028,800",231.2,2.3,2.6,11.1,51.5,52.7,Residential - All Types,4,2017
Pitt Meadows,"$610,100",221.8,2.1,3.6,20.9,52.9,56.2,Residential - All Types,4,2017
Port Coquitlam,"$662,300",226.7,2.6,5.8,13.4,55.7,54.5,Residential - All Types,4,2017
Port Moody,"$807,500",223.2,3.4,5.1,12.1,53.5,60.8,Residential - All Types,4,2017
Richmond,"$882,000",263.3,2.5,2.5,10.6,52.5,49.7,Residential - All Types,4,2017
Squamish,"$683,600",217.5,2.1,7.4,20.8,66.7,71.8,Residential - All Types,4,2017
Sunshine Coast,"$536,600",188.0,3.1,10.4,26.9,54.2,41.8,Residential - All Types,4,2017
Tsawwassen,"$956,600",248.0,1.6,3.1,-6.0,61.2,58.1,Residential - All Types,4,2017
Vancouver East,"$1,040,900",309.3,2.8,7.0,12.3,59.1,65.0,Residential - All Types,4,2017
Vancouver West,"$1,270,000",265.2,2.8,3.0,8.2,50.1,50.9,Residential - All Types,4,2017
West Vancouver,"$2,451,300",269.9,1.0,-5.8,1.8,51.2,51.2,Residential - All Types,4,2017
Whistler,"$757,800",176.6,2.4,6.3,19.0,58.4,53.0,Residential - All Types,4,2017
Greater Vancouver,"$1,517,800",280.4,2.2,0.3,6.8,58.7,57.1,Detached,4,2017
Lower Mainland,"$1,229,000",262.1,2.3,1.0,9.2,58.0,58.8,Detached,4,2017
Bowen Island,"$878,200",190.4,3.0,10.8,29.3,53.5,41.7,Detached,4,2017
Burnaby East,"$1,199,800",268.3,3.4,1.6,6.7,55.7,56.2,Detached,4,2017
Burnaby North,"$1,527,500",295.4,0.6,-1.4,6.7,59.5,64.1,Detached,4,2017
Burnaby South,"$1,631,400",312.3,1.2,-1.5,9.4,63.2,64.4,Detached,4,2017
Coquitlam,"$1,190,900",264.3,3.4,-0.5,9.4,61.6,68.1,Detached,4,2017
Ladner,"$1,001,500",239.7,2.7,-1.2,-7.0,54.6,48.4,Detached,4,2017
Maple Ridge,"$732,900",208.8,2.0,2.6,16.8,58.5,58.5,Detached,4,2017
New Westminster,"$1,079,500",269.3,3.5,4.6,7.5,57.8,55.4,Detached,4,2017
North Vancouver,"$1,634,000",257.3,2.1,-1.5,7.3,63.0,64.9,Detached,4,2017
Pitt Meadows,"$796,000",224.3,2.8,0.4,17.6,60.4,60.0,Detached,4,2017
Port Coquitlam,"$927,500",247.3,4.2,5.4,8.3,63.7,66.3,Detached,4,2017
Port Moody,"$1,373,800",253.7,1.9,-0.3,9.2,54.7,65.4,Detached,4,2017
Richmond,"$1,659,000",321.4,2.8,-3.1,4.9,64.0,55.0,Detached,4,2017
Squamish,"$901,600",237.6,2.8,11.2,25.1,72.7,74.7,Detached,4,2017
Sunshine Coast,"$532,300",186.5,2.9,10.0,26.4,54.0,41.2,Detached,4,2017
Tsawwassen,"$1,147,900",255.8,1.5,3.0,-9.9,64.3,61.9,Detached,4,2017
Vancouver East,"$1,500,000",330.4,2.7,4.3,5.1,65.0,74.0,Detached,4,2017
Vancouver West,"$3,535,400",357.6,1.1,0.1,8.4,58.4,54.0,Detached,4,2017
West Vancouver,"$3,024,300",285.5,1.4,-7.6,0.7,52.9,54.1,Detached,4,2017
Whistler,"$1,500,300",208.7,3.2,8.3,21.5,57.5,58.0,Detached,4,2017
Greater Vancouver,"$715,400",229.5,2.3,6.4,14.9,48.4,46.9,Townhouse,4,2017
Lower Mainland,"$600,700",217.9,2.4,6.2,19.1,48.4,46.6,Townhouse,4,2017
Burnaby East,"$583,900",215.7,0.1,9.4,22.1,39.6,36.6,Townhouse,4,2017
Burnaby North,"$649,200",242.3,0.8,8.5,13.1,49.0,48.2,Townhouse,4,2017
Burnaby South,"$704,900",242.8,3.8,8.4,20.8,49.1,48.9,Townhouse,4,2017
Coquitlam,"$604,400",221.8,3.6,10.7,13.4,51.4,55.5,Townhouse,4,2017
Ladner,"$641,000",229.9,3.1,6.8,3.5,39.5,42.1,Townhouse,4,2017
Maple Ridge,"$449,800",208.8,1.0,7.4,25.0,49.6,49.7,Townhouse,4,2017
New Westminster,"$653,200",239.7,1.4,10.4,9.6,46.0,45.3,Townhouse,4,2017
North Vancouver,"$910,800",221.3,0.3,7.2,15.7,50.4,49.1,Townhouse,4,2017
Pitt Meadows,"$498,000",215.5,1.6,5.0,22.8,53.2,56.4,Townhouse,4,2017
Port Coquitlam,"$567,900",215.0,2.1,2.7,13.3,52.7,47.3,Townhouse,4,2017
